Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
06/01/2024,1,6.2TD,P6,80.267,6.82,2.63,0.000,0.235,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,2,6.2TD,P6,73.800,7.61,2.58,0.000,0.243,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,3,6.2TD,P6,73.820,8.15,3.11,0.000,0.253,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,4,6.2TD,P6,72.450,8.69,3.21,0.000,0.259,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,5,6.2TD,P6,54.358,10.01,3.59,0.000,0.263,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,6,6.2TD,P6,54.369,10.03,3.58,0.000,0.263,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,7,6.2TD,P6,60.257,9.67,3.21,0.000,0.260,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,8,6.2TD,P6,73.191,8.29,3.43,0.000,0.253,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,9,6.2TD,P6,72.176,5.98,2.72,0.000,0.249,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,10,6.2TD,P6,73.577,7.59,3.78,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,11,6.2TD,P6,49.495,4.93,2.74,0.000,0.214,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,12,6.2TD,P6,27.861,4.74,2.80,0.000,0.207,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,13,6.2TD,P6,26.054,4.73,1.82,0.000,0.204,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,14,6.2TD,P6,25.871,4.69,1.69,0.000,0.201,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,15,6.2TD,P6,26.074,4.69,1.89,0.000,0.205,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,16,6.2TD,P6,30.389,4.89,5.93,0.000,0.216,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,17,6.2TD,P6,51.759,4.42,5.48,0.000,0.224,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,18,6.2TD,P6,89.394,3.35,3.71,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,19,6.2TD,P6,107.435,2.26,1.56,0.000,0.230,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,20,6.2TD,P6,112.683,2.04,0.83,0.000,0.231,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,21,6.2TD,P6,111.353,0.63,0.69,0.000,0.231,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,22,6.2TD,P6,108.277,0.66,0.80,0.000,0.233,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,23,6.2TD,P6,107.556,0.72,1.49,0.000,0.235,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
06/01/2024,24,6.2TD,P6,101.262,0.86,1.95,0.000,0.238,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240106
