Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
17/05/2024,1,6.2TD,P6,90.34,0.69,1.06,0.000,0.187,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240517
17/05/2024,2,6.2TD,P6,80.32,1.13,1.12,0.000,0.190,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240517
17/05/2024,3,6.2TD,P6,67.51,1.17,1.16,0.000,0.190,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240517
17/05/2024,4,6.2TD,P6,60.00,1.19,0.00,0.000,0.189,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240517
17/05/2024,5,6.2TD,P6,50.60,1.28,0.00,0.000,0.188,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240517
17/05/2024,6,6.2TD,P6,59.50,1.17,0.00,0.000,0.185,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240517
17/05/2024,7,6.2TD,P6,67.78,1.07,1.06,0.000,0.176,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240517
17/05/2024,8,6.2TD,P6,102.66,0.74,0.96,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240517
17/05/2024,9,6.2TD,P2,89.46,2.67,0.91,0.154,0.181,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240517
17/05/2024,10,6.2TD,P2,49.84,3.47,0.91,0.154,0.148,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240517
17/05/2024,11,6.2TD,P1,35.01,2.65,0.92,0.926,0.150,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240517
17/05/2024,12,6.2TD,P1,33.49,1.48,0.91,0.926,0.153,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240517
17/05/2024,13,6.2TD,P1,35.01,1.23,0.93,0.926,0.154,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240517
17/05/2024,14,6.2TD,P1,20.39,1.44,0.93,0.926,0.148,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240517
17/05/2024,15,6.2TD,P2,16.84,1.03,0.94,0.154,0.168,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240517
17/05/2024,16,6.2TD,P2,11.90,0.91,0.97,0.154,0.176,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240517
17/05/2024,17,6.2TD,P2,10.61,0.79,0.99,0.154,0.180,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240517
17/05/2024,18,6.2TD,P2,17.74,1.54,1.00,0.154,0.185,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240517
17/05/2024,19,6.2TD,P1,29.57,3.35,0.97,0.926,0.160,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240517
17/05/2024,20,6.2TD,P1,37.93,3.45,0.95,0.926,0.163,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240517
17/05/2024,21,6.2TD,P1,64.80,1.86,0.94,0.926,0.165,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240517
17/05/2024,22,6.2TD,P1,84.24,0.53,0.91,0.926,0.169,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240517
17/05/2024,23,6.2TD,P2,89.40,0.56,0.96,0.154,0.199,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240517
17/05/2024,24,6.2TD,P2,77.18,0.78,1.05,0.154,0.205,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240517
