Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
19/12/2024,1,6.2TD,P6,75.00,7.02,0.97,0.000,0.243,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241219
19/12/2024,2,6.2TD,P6,30.10,7.83,1.02,0.000,0.255,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241219
19/12/2024,3,6.2TD,P6,10.00,8.39,1.05,0.000,0.264,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241219
19/12/2024,4,6.2TD,P6,6.00,8.74,0.00,0.000,0.268,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241219
19/12/2024,5,6.2TD,P6,5.00,8.83,0.00,0.000,0.267,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241219
19/12/2024,6,6.2TD,P6,14.00,8.13,0.00,0.000,0.259,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241219
19/12/2024,7,6.2TD,P6,58.12,9.04,0.94,0.000,0.235,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241219
19/12/2024,8,6.2TD,P6,86.09,7.32,0.82,0.000,0.210,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241219
19/12/2024,9,6.2TD,P2,111.00,6.87,0.77,0.154,0.198,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241219
19/12/2024,10,6.2TD,P2,109.79,10.66,0.75,0.154,0.191,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241219
19/12/2024,11,6.2TD,P1,86.30,10.19,0.74,0.926,0.182,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241219
19/12/2024,12,6.2TD,P1,76.96,6.70,0.76,0.926,0.179,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241219
19/12/2024,13,6.2TD,P1,74.16,5.80,0.77,0.926,0.178,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241219
19/12/2024,14,6.2TD,P1,70.40,5.30,0.77,0.926,0.178,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241219
19/12/2024,15,6.2TD,P2,60.38,5.65,0.77,0.154,0.176,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241219
19/12/2024,16,6.2TD,P2,61.20,6.29,0.78,0.154,0.184,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241219
19/12/2024,17,6.2TD,P2,83.17,11.98,0.79,0.154,0.191,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241219
19/12/2024,18,6.2TD,P2,100.79,14.60,0.78,0.154,0.198,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241219
19/12/2024,19,6.2TD,P1,112.79,4.69,0.76,0.926,0.207,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241219
19/12/2024,20,6.2TD,P1,120.68,1.84,0.74,0.926,0.212,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241219
19/12/2024,21,6.2TD,P1,122.78,1.85,0.73,0.926,0.214,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241219
19/12/2024,22,6.2TD,P1,122.78,2.46,0.74,0.926,0.220,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241219
19/12/2024,23,6.2TD,P2,120.68,2.80,0.81,0.154,0.222,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241219
19/12/2024,24,6.2TD,P2,103.90,8.15,0.91,0.154,0.229,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241219
