Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
16/02/2024,1,6.2TD,P6,75.260,4.44,1.31,0.000,0.226,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,2,6.2TD,P6,75.382,5.00,1.64,0.000,0.236,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,3,6.2TD,P6,75.189,5.58,1.99,0.000,0.238,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,4,6.2TD,P6,71.493,6.67,1.23,0.000,0.242,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,5,6.2TD,P6,67.280,7.04,1.67,0.000,0.241,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,6,6.2TD,P6,70.265,6.52,1.24,0.000,0.236,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,7,6.2TD,P6,76.031,5.53,1.54,0.000,0.220,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,8,6.2TD,P6,80.762,1.82,0.90,0.000,0.210,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240216
16/02/2024,9,6.2TD,P2,86.350,1.91,0.87,0.154,0.200,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,10,6.2TD,P2,79.873,2.24,1.41,0.154,0.192,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,11,6.2TD,P1,71.337,2.72,1.83,0.926,0.188,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,12,6.2TD,P1,70.230,2.94,2.00,0.926,0.190,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,13,6.2TD,P1,65.601,3.33,2.00,0.926,0.185,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,14,6.2TD,P1,67.327,3.11,1.81,0.926,0.182,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,15,6.2TD,P2,64.513,3.25,1.75,0.154,0.180,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,16,6.2TD,P2,64.949,3.17,2.24,0.154,0.185,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,17,6.2TD,P2,69.477,2.87,2.14,0.154,0.187,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,18,6.2TD,P2,73.599,2.15,1.79,0.154,0.190,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,19,6.2TD,P1,83.824,1.27,0.84,0.926,0.196,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,20,6.2TD,P1,97.631,0.74,0.48,0.926,0.200,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,21,6.2TD,P1,92.951,0.80,0.67,0.926,0.202,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,22,6.2TD,P1,89.723,0.88,0.81,0.926,0.202,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240216
16/02/2024,23,6.2TD,P2,85.477,1.01,0.93,0.154,0.207,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240216
16/02/2024,24,6.2TD,P2,81.772,1.17,1.26,0.154,0.214,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240216
