Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
15/05/2024,1,6.2TD,P6,17.84,0.60,1.06,0.000,0.175,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240515
15/05/2024,2,6.2TD,P6,14.99,0.62,1.12,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240515
15/05/2024,3,6.2TD,P6,12.03,1.08,1.16,0.000,0.180,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240515
15/05/2024,4,6.2TD,P6,10.96,1.35,0.00,0.000,0.180,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240515
15/05/2024,5,6.2TD,P6,11.00,1.90,0.00,0.000,0.180,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240515
15/05/2024,6,6.2TD,P6,16.55,1.87,0.00,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240515
15/05/2024,7,6.2TD,P6,30.64,0.81,1.05,0.000,0.168,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240515
15/05/2024,8,6.2TD,P6,35.01,0.74,0.96,0.000,0.159,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240515
15/05/2024,9,6.2TD,P2,30.00,2.96,0.90,0.154,0.174,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240515
15/05/2024,10,6.2TD,P2,3.25,3.45,0.90,0.154,0.144,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240515
15/05/2024,11,6.2TD,P1,3.21,2.65,0.92,0.926,0.144,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240515
15/05/2024,12,6.2TD,P1,0.15,0.51,0.94,0.926,0.144,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240515
15/05/2024,13,6.2TD,P1,0.00,0.51,0.94,0.926,0.142,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240515
15/05/2024,14,6.2TD,P1,0.00,0.39,0.94,0.926,0.138,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240515
15/05/2024,15,6.2TD,P2,0.00,0.39,0.96,0.154,0.157,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240515
15/05/2024,16,6.2TD,P2,0.00,0.38,0.98,0.154,0.163,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240515
15/05/2024,17,6.2TD,P2,0.00,0.39,1.00,0.154,0.168,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240515
15/05/2024,18,6.2TD,P2,0.00,0.53,0.99,0.154,0.172,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240515
15/05/2024,19,6.2TD,P1,0.01,3.06,0.97,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240515
15/05/2024,20,6.2TD,P1,3.25,9.04,0.95,0.926,0.157,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240515
15/05/2024,21,6.2TD,P1,22.78,2.74,0.91,0.926,0.164,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240515
15/05/2024,22,6.2TD,P1,43.12,0.68,0.88,0.926,0.169,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240515
15/05/2024,23,6.2TD,P2,51.29,0.73,0.95,0.154,0.198,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240515
15/05/2024,24,6.2TD,P2,35.01,0.60,1.03,0.154,0.202,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240515
