Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
27/08/2024,1,6.2TD,P6,129.21,0.48,0.94,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240827
27/08/2024,2,6.2TD,P6,122.73,0.61,0.99,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240827
27/08/2024,3,6.2TD,P6,119.00,0.41,1.05,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240827
27/08/2024,4,6.2TD,P6,119.00,0.43,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240827
27/08/2024,5,6.2TD,P6,112.39,0.15,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240827
27/08/2024,6,6.2TD,P6,109.99,0.49,0.00,0.000,0.165,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240827
27/08/2024,7,6.2TD,P6,114.76,0.37,1.00,0.000,0.162,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240827
27/08/2024,8,6.2TD,P6,124.10,0.40,0.95,0.000,0.161,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240827
27/08/2024,9,6.2TD,P2,119.58,0.80,0.92,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240827
27/08/2024,10,6.2TD,P2,110.78,0.84,0.88,0.154,0.141,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240827
27/08/2024,11,6.2TD,P1,94.20,3.75,0.84,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240827
27/08/2024,12,6.2TD,P1,81.20,2.08,0.81,0.926,0.150,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240827
27/08/2024,13,6.2TD,P1,77.50,1.93,0.79,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240827
27/08/2024,14,6.2TD,P1,77.50,1.89,0.77,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240827
27/08/2024,15,6.2TD,P2,75.93,1.83,0.76,0.154,0.149,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240827
27/08/2024,16,6.2TD,P2,75.00,1.85,0.78,0.154,0.147,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240827
27/08/2024,17,6.2TD,P2,75.31,1.88,0.78,0.154,0.148,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240827
27/08/2024,18,6.2TD,P2,87.95,2.21,0.79,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240827
27/08/2024,19,6.2TD,P1,114.00,3.17,0.80,0.926,0.152,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240827
27/08/2024,20,6.2TD,P1,123.85,0.77,0.80,0.926,0.156,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240827
27/08/2024,21,6.2TD,P1,125.14,0.85,0.81,0.926,0.158,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240827
27/08/2024,22,6.2TD,P1,153.20,1.07,0.80,0.926,0.158,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240827
27/08/2024,23,6.2TD,P2,123.78,0.42,0.84,0.154,0.163,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240827
27/08/2024,24,6.2TD,P2,119.00,0.41,0.90,0.154,0.160,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240827
