Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
01/08/2024,1,6.2TD,P6,117.02,0.56,0.88,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240801
01/08/2024,2,6.2TD,P6,113.14,0.60,0.95,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240801
01/08/2024,3,6.2TD,P6,112.38,0.63,0.99,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240801
01/08/2024,4,6.2TD,P6,112.64,0.65,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240801
01/08/2024,5,6.2TD,P6,112.58,0.66,0.00,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240801
01/08/2024,6,6.2TD,P6,112.88,0.66,0.00,0.000,0.165,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240801
01/08/2024,7,6.2TD,P6,116.84,0.47,0.96,0.000,0.160,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240801
01/08/2024,8,6.2TD,P6,120.72,0.50,0.89,0.000,0.159,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240801
01/08/2024,9,6.2TD,P2,116.84,0.90,0.85,0.154,0.148,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240801
01/08/2024,10,6.2TD,P2,112.82,1.19,0.81,0.154,0.141,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240801
01/08/2024,11,6.2TD,P1,111.92,1.88,0.78,0.926,0.149,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240801
01/08/2024,12,6.2TD,P1,98.00,0.55,0.76,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240801
01/08/2024,13,6.2TD,P1,92.98,0.66,0.74,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240801
01/08/2024,14,6.2TD,P1,92.79,0.64,0.72,0.926,0.148,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240801
01/08/2024,15,6.2TD,P2,88.99,0.73,0.71,0.154,0.151,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240801
01/08/2024,16,6.2TD,P2,83.00,0.88,0.72,0.154,0.151,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240801
01/08/2024,17,6.2TD,P2,81.80,0.90,0.72,0.154,0.153,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240801
01/08/2024,18,6.2TD,P2,81.80,0.90,0.72,0.154,0.157,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240801
01/08/2024,19,6.2TD,P1,94.37,2.88,0.73,0.926,0.156,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240801
01/08/2024,20,6.2TD,P1,109.20,0.71,0.74,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240801
01/08/2024,21,6.2TD,P1,117.60,1.31,0.75,0.926,0.162,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240801
01/08/2024,22,6.2TD,P1,132.66,0.48,0.75,0.926,0.163,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240801
01/08/2024,23,6.2TD,P2,125.50,0.28,0.77,0.154,0.167,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240801
01/08/2024,24,6.2TD,P2,117.14,0.43,0.83,0.154,0.163,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240801
