Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
21/08/2024,1,6.2TD,P6,105.29,2.13,0.95,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240821
21/08/2024,2,6.2TD,P6,82.80,2.74,1.00,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240821
21/08/2024,3,6.2TD,P6,80.18,2.79,1.06,0.000,0.170,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240821
21/08/2024,4,6.2TD,P6,65.16,3.03,0.00,0.000,0.170,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240821
21/08/2024,5,6.2TD,P6,60.00,3.28,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240821
21/08/2024,6,6.2TD,P6,65.16,3.38,0.00,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240821
21/08/2024,7,6.2TD,P6,82.28,3.44,1.01,0.000,0.164,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240821
21/08/2024,8,6.2TD,P6,104.76,2.03,0.95,0.000,0.162,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240821
21/08/2024,9,6.2TD,P2,89.16,10.17,0.91,0.154,0.149,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240821
21/08/2024,10,6.2TD,P2,57.27,6.63,0.86,0.154,0.141,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240821
21/08/2024,11,6.2TD,P1,8.00,0.66,0.82,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240821
21/08/2024,12,6.2TD,P1,5.22,0.22,0.80,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240821
21/08/2024,13,6.2TD,P1,7.48,0.25,0.78,0.926,0.152,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240821
21/08/2024,14,6.2TD,P1,40.00,1.05,0.77,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240821
21/08/2024,15,6.2TD,P2,53.10,1.50,0.77,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240821
21/08/2024,16,6.2TD,P2,60.50,1.95,0.79,0.154,0.150,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240821
21/08/2024,17,6.2TD,P2,65.33,2.29,0.80,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240821
21/08/2024,18,6.2TD,P2,80.39,2.63,0.80,0.154,0.155,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240821
21/08/2024,19,6.2TD,P1,98.27,4.23,0.82,0.926,0.156,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240821
21/08/2024,20,6.2TD,P1,111.80,0.89,0.83,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240821
21/08/2024,21,6.2TD,P1,129.20,1.47,0.84,0.926,0.161,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240821
21/08/2024,22,6.2TD,P1,165.01,1.20,0.83,0.926,0.161,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240821
21/08/2024,23,6.2TD,P2,150.34,0.83,0.87,0.154,0.166,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240821
21/08/2024,24,6.2TD,P2,130.70,0.32,0.94,0.154,0.164,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240821
