Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
02/01/2024,1,6.2TD,P6,71.537,11.64,2.93,0.000,0.240,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240102
02/01/2024,2,6.2TD,P6,59.304,13.88,3.59,0.000,0.250,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240102
02/01/2024,3,6.2TD,P6,42.603,16.04,5.17,0.000,0.257,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240102
02/01/2024,4,6.2TD,P6,52.035,15.81,5.10,0.000,0.262,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240102
02/01/2024,5,6.2TD,P6,48.441,16.10,5.14,0.000,0.263,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240102
02/01/2024,6,6.2TD,P6,51.222,15.35,4.35,0.000,0.258,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240102
02/01/2024,7,6.2TD,P6,70.187,11.81,3.11,0.000,0.239,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240102
02/01/2024,8,6.2TD,P6,74.227,8.60,2.20,0.000,0.219,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240102
02/01/2024,9,6.2TD,P2,81.281,6.20,2.40,0.178,0.205,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240102
02/01/2024,10,6.2TD,P2,78.997,3.49,2.24,0.178,0.195,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240102
02/01/2024,11,6.2TD,P1,75.454,3.12,2.34,1.068,0.187,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240102
02/01/2024,12,6.2TD,P1,77.535,3.35,2.14,1.068,0.185,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240102
02/01/2024,13,6.2TD,P1,70.510,3.59,2.24,1.068,0.182,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240102
02/01/2024,14,6.2TD,P1,68.378,3.31,2.36,1.068,0.180,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240102
02/01/2024,15,6.2TD,P2,67.840,3.66,2.39,0.178,0.181,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240102
02/01/2024,16,6.2TD,P2,65.809,3.48,2.75,0.178,0.188,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240102
02/01/2024,17,6.2TD,P2,68.611,3.41,2.75,0.178,0.195,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240102
02/01/2024,18,6.2TD,P2,78.946,6.12,2.13,0.178,0.202,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240102
02/01/2024,19,6.2TD,P1,83.860,5.62,1.06,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240102
02/01/2024,20,6.2TD,P1,88.225,5.38,0.69,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240102
02/01/2024,21,6.2TD,P1,83.921,5.47,1.02,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240102
02/01/2024,22,6.2TD,P1,79.779,5.82,1.54,1.068,0.210,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240102
02/01/2024,23,6.2TD,P2,72.022,5.19,1.89,0.178,0.215,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240102
02/01/2024,24,6.2TD,P2,64.418,3.80,1.93,0.178,0.220,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240102
