Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
30/01/2024,1,6.2TD,P6,89.998,3.49,2.25,0.000,0.240,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240130
30/01/2024,2,6.2TD,P6,86.404,4.15,1.25,0.000,0.250,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240130
30/01/2024,3,6.2TD,P6,88.698,5.90,1.19,0.000,0.257,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240130
30/01/2024,4,6.2TD,P6,85.155,7.63,1.26,0.000,0.262,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240130
30/01/2024,5,6.2TD,P6,84.059,7.63,1.38,0.000,0.263,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240130
30/01/2024,6,6.2TD,P6,89.643,7.39,1.73,0.000,0.258,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240130
30/01/2024,7,6.2TD,P6,96.800,4.41,1.29,0.000,0.239,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240130
30/01/2024,8,6.2TD,P6,105.003,0.81,0.75,0.000,0.219,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240130
30/01/2024,9,6.2TD,P2,110.148,0.76,0.89,0.178,0.205,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240130
30/01/2024,10,6.2TD,P2,103.285,0.95,1.30,0.178,0.195,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240130
30/01/2024,11,6.2TD,P1,93.620,1.26,2.00,1.068,0.187,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240130
30/01/2024,12,6.2TD,P1,87.316,1.30,2.79,1.068,0.185,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240130
30/01/2024,13,6.2TD,P1,84.950,1.80,1.96,1.068,0.182,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240130
30/01/2024,14,6.2TD,P1,85.316,2.10,1.86,1.068,0.180,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240130
30/01/2024,15,6.2TD,P2,87.905,1.89,1.78,0.178,0.181,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240130
30/01/2024,16,6.2TD,P2,88.229,1.80,2.15,0.178,0.188,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240130
30/01/2024,17,6.2TD,P2,94.696,1.61,1.84,0.178,0.195,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240130
30/01/2024,18,6.2TD,P2,103.681,1.14,1.28,0.178,0.202,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240130
30/01/2024,19,6.2TD,P1,114.575,0.64,0.60,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240130
30/01/2024,20,6.2TD,P1,122.047,0.57,0.82,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240130
30/01/2024,21,6.2TD,P1,138.524,0.28,1.14,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240130
30/01/2024,22,6.2TD,P1,109.712,0.60,0.58,1.068,0.210,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240130
30/01/2024,23,6.2TD,P2,102.930,0.99,0.75,0.178,0.215,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240130
30/01/2024,24,6.2TD,P2,93.793,0.99,1.55,0.178,0.220,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240130
