Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
29/11/2024,1,6.2TD,P6,120.90,1.45,1.04,0.000,0.217,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241129
29/11/2024,2,6.2TD,P6,109.78,1.25,1.10,0.000,0.223,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241129
29/11/2024,3,6.2TD,P6,105.00,1.37,1.15,0.000,0.230,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241129
29/11/2024,4,6.2TD,P6,105.00,1.39,0.00,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241129
29/11/2024,5,6.2TD,P6,102.00,1.41,0.00,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241129
29/11/2024,6,6.2TD,P6,105.00,1.27,0.00,0.000,0.223,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241129
29/11/2024,7,6.2TD,P6,121.06,3.76,1.03,0.000,0.203,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241129
29/11/2024,8,6.2TD,P6,140.01,6.79,0.90,0.000,0.189,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241129
29/11/2024,9,6.2TD,P2,144.08,4.70,0.84,0.154,0.184,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241129
29/11/2024,10,6.2TD,P2,140.01,3.19,0.83,0.154,0.165,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241129
29/11/2024,11,6.2TD,P1,121.06,3.11,0.83,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241129
29/11/2024,12,6.2TD,P1,109.99,2.14,0.84,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241129
29/11/2024,13,6.2TD,P1,109.06,2.20,0.85,0.926,0.158,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241129
29/11/2024,14,6.2TD,P1,108.20,2.20,0.85,0.926,0.158,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241129
29/11/2024,15,6.2TD,P2,108.87,2.30,0.86,0.154,0.163,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241129
29/11/2024,16,6.2TD,P2,121.06,6.16,0.86,0.154,0.171,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241129
29/11/2024,17,6.2TD,P2,138.57,3.73,0.88,0.154,0.175,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241129
29/11/2024,18,6.2TD,P2,144.26,5.42,0.88,0.154,0.185,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241129
29/11/2024,19,6.2TD,P1,152.77,2.10,0.84,0.926,0.189,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241129
29/11/2024,20,6.2TD,P1,155.95,1.22,0.83,0.926,0.192,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241129
29/11/2024,21,6.2TD,P1,155.95,1.21,0.82,0.926,0.195,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241129
29/11/2024,22,6.2TD,P1,150.00,1.40,0.85,0.926,0.198,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241129
29/11/2024,23,6.2TD,P2,144.08,1.85,0.92,0.154,0.209,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241129
29/11/2024,24,6.2TD,P2,139.10,1.18,1.00,0.154,0.218,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241129
