Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
04/10/2024,1,6.2TD,P6,99.00,2.23,1.06,0.000,0.184,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241004
04/10/2024,2,6.2TD,P6,100.20,2.36,1.11,0.000,0.192,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241004
04/10/2024,3,6.2TD,P6,98.02,1.57,1.15,0.000,0.196,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241004
04/10/2024,4,6.2TD,P6,94.80,1.72,0.00,0.000,0.199,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241004
04/10/2024,5,6.2TD,P6,102.68,1.61,0.00,0.000,0.200,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241004
04/10/2024,6,6.2TD,P6,99.54,1.55,0.00,0.000,0.196,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241004
04/10/2024,7,6.2TD,P6,103.00,1.08,1.06,0.000,0.180,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241004
04/10/2024,8,6.2TD,P6,127.79,2.06,0.95,0.000,0.161,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241004
04/10/2024,9,6.2TD,P2,141.37,2.74,0.92,0.154,0.187,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241004
04/10/2024,10,6.2TD,P2,116.57,7.16,0.89,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241004
04/10/2024,11,6.2TD,P1,100.11,4.95,0.87,0.926,0.150,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241004
04/10/2024,12,6.2TD,P1,76.39,4.38,0.86,0.926,0.149,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241004
04/10/2024,13,6.2TD,P1,60.20,2.56,0.86,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241004
04/10/2024,14,6.2TD,P1,59.30,2.52,0.86,0.926,0.145,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241004
04/10/2024,15,6.2TD,P2,50.00,2.20,0.87,0.154,0.163,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241004
04/10/2024,16,6.2TD,P2,49.10,2.38,0.89,0.154,0.170,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241004
04/10/2024,17,6.2TD,P2,57.88,2.64,0.91,0.154,0.177,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241004
04/10/2024,18,6.2TD,P2,77.42,4.79,0.91,0.154,0.182,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241004
04/10/2024,19,6.2TD,P1,100.20,5.28,0.92,0.926,0.164,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241004
04/10/2024,20,6.2TD,P1,137.24,4.93,0.93,0.926,0.170,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241004
04/10/2024,21,6.2TD,P1,146.03,3.48,0.88,0.926,0.172,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241004
04/10/2024,22,6.2TD,P1,146.41,3.63,0.90,0.926,0.173,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241004
04/10/2024,23,6.2TD,P2,117.17,1.57,0.98,0.154,0.199,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241004
04/10/2024,24,6.2TD,P2,115.00,1.95,1.07,0.154,0.206,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241004
