Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
23/04/2024,1,6.2TD,P6,6.15,0.74,1.07,0.000,0.199,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240423
23/04/2024,2,6.2TD,P6,3.60,1.03,1.13,0.000,0.205,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240423
23/04/2024,3,6.2TD,P6,3.25,1.53,1.17,0.000,0.209,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240423
23/04/2024,4,6.2TD,P6,3.35,1.54,0.00,0.000,0.210,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240423
23/04/2024,5,6.2TD,P6,3.60,1.53,0.00,0.000,0.210,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240423
23/04/2024,6,6.2TD,P6,5.00,1.75,0.00,0.000,0.202,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240423
23/04/2024,7,6.2TD,P6,6.58,0.65,1.03,0.000,0.189,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240423
23/04/2024,8,6.2TD,P6,20.00,0.60,0.92,0.000,0.175,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240423
23/04/2024,9,6.2TD,P2,6.90,0.99,0.87,0.154,0.190,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240423
23/04/2024,10,6.2TD,P2,0.50,1.97,0.89,0.154,0.153,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240423
23/04/2024,11,6.2TD,P1,0.00,1.37,0.90,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240423
23/04/2024,12,6.2TD,P1,0.00,0.59,0.91,0.926,0.162,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240423
23/04/2024,13,6.2TD,P1,0.00,0.59,0.93,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240423
23/04/2024,14,6.2TD,P1,0.00,0.59,0.92,0.926,0.154,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240423
23/04/2024,15,6.2TD,P2,-0.01,0.60,0.94,0.154,0.173,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240423
23/04/2024,16,6.2TD,P2,-0.01,0.62,0.97,0.154,0.180,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240423
23/04/2024,17,6.2TD,P2,-0.01,0.63,0.99,0.154,0.186,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240423
23/04/2024,18,6.2TD,P2,0.00,0.91,0.98,0.154,0.192,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240423
23/04/2024,19,6.2TD,P1,0.00,0.90,0.97,0.926,0.167,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240423
23/04/2024,20,6.2TD,P1,1.00,1.11,0.92,0.926,0.167,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240423
23/04/2024,21,6.2TD,P1,12.17,0.48,0.85,0.926,0.170,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240423
23/04/2024,22,6.2TD,P1,35.00,1.12,0.83,0.926,0.171,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240423
23/04/2024,23,6.2TD,P2,24.89,0.75,0.90,0.154,0.198,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240423
23/04/2024,24,6.2TD,P2,8.21,0.48,0.99,0.154,0.206,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240423
