Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
18/08/2024,1,6.2TD,P6,119.50,1.03,1.03,0.000,0.188,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,2,6.2TD,P6,111.62,1.44,0.00,0.000,0.187,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,3,6.2TD,P6,103.90,2.18,0.00,0.000,0.185,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,4,6.2TD,P6,93.38,1.77,0.00,0.000,0.184,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,5,6.2TD,P6,85.00,2.38,0.00,0.000,0.182,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,6,6.2TD,P6,84.50,2.28,0.00,0.000,0.180,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,7,6.2TD,P6,79.44,2.56,0.00,0.000,0.179,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,8,6.2TD,P6,76.23,2.74,0.00,0.000,0.177,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,9,6.2TD,P6,63.10,9.24,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,10,6.2TD,P6,40.71,6.25,0.00,0.000,0.159,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,11,6.2TD,P6,0.44,0.48,0.00,0.000,0.154,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,12,6.2TD,P6,0.00,0.07,0.00,0.000,0.152,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,13,6.2TD,P6,0.00,0.06,0.00,0.000,0.152,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,14,6.2TD,P6,0.00,0.02,0.00,0.000,0.150,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,15,6.2TD,P6,0.00,0.02,0.00,0.000,0.148,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,16,6.2TD,P6,0.00,0.02,0.00,0.000,0.150,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,17,6.2TD,P6,0.00,0.03,0.00,0.000,0.151,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,18,6.2TD,P6,0.00,0.06,0.00,0.000,0.154,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,19,6.2TD,P6,3.32,0.55,0.00,0.000,0.164,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,20,6.2TD,P6,61.99,5.92,0.00,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,21,6.2TD,P6,89.50,5.20,0.00,0.000,0.179,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,22,6.2TD,P6,110.34,0.65,0.90,0.000,0.182,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,23,6.2TD,P6,111.64,0.62,0.91,0.000,0.182,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
18/08/2024,24,6.2TD,P6,99.69,1.36,0.97,0.000,0.183,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240818
