Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
10/09/2024,1,6.2TD,P6,110.32,0.86,1.03,0.000,0.164,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240910
10/09/2024,2,6.2TD,P6,103.83,0.63,1.08,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240910
10/09/2024,3,6.2TD,P6,105.00,1.07,1.12,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240910
10/09/2024,4,6.2TD,P6,103.92,2.56,0.00,0.000,0.180,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240910
10/09/2024,5,6.2TD,P6,99.42,2.77,0.00,0.000,0.180,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240910
10/09/2024,6,6.2TD,P6,100.01,2.58,0.00,0.000,0.175,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240910
10/09/2024,7,6.2TD,P6,109.47,0.60,1.03,0.000,0.160,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240910
10/09/2024,8,6.2TD,P6,112.64,0.48,0.94,0.000,0.147,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240910
10/09/2024,9,6.2TD,P2,114.59,1.78,0.89,0.154,0.147,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240910
10/09/2024,10,6.2TD,P2,100.00,3.08,0.85,0.154,0.138,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240910
10/09/2024,11,6.2TD,P1,62.00,3.74,0.84,0.926,0.141,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240910
10/09/2024,12,6.2TD,P1,30.10,1.19,0.82,0.926,0.143,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240910
10/09/2024,13,6.2TD,P1,14.74,0.59,0.82,0.926,0.140,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240910
10/09/2024,14,6.2TD,P1,19.56,0.76,0.81,0.926,0.135,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240910
10/09/2024,15,6.2TD,P2,6.31,0.26,0.82,0.154,0.134,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240910
10/09/2024,16,6.2TD,P2,3.04,0.15,0.84,0.154,0.141,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240910
10/09/2024,17,6.2TD,P2,4.59,0.20,0.85,0.154,0.146,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240910
10/09/2024,18,6.2TD,P2,28.41,1.83,0.84,0.154,0.149,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240910
10/09/2024,19,6.2TD,P1,53.10,3.33,0.85,0.926,0.149,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240910
10/09/2024,20,6.2TD,P1,99.42,4.34,0.87,0.926,0.150,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240910
10/09/2024,21,6.2TD,P1,109.00,0.23,0.86,0.926,0.144,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240910
10/09/2024,22,6.2TD,P1,111.74,0.23,0.86,0.926,0.142,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240910
10/09/2024,23,6.2TD,P2,105.50,0.24,0.93,0.154,0.151,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240910
10/09/2024,24,6.2TD,P2,98.42,0.58,1.00,0.154,0.154,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240910
