Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
26/06/2024,1,6.2TD,P6,107.43,2.96,1.01,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240626
26/06/2024,2,6.2TD,P6,99.96,4.61,1.07,0.000,0.170,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240626
26/06/2024,3,6.2TD,P6,95.32,5.04,1.11,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240626
26/06/2024,4,6.2TD,P6,95.46,4.90,0.00,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240626
26/06/2024,5,6.2TD,P6,91.70,5.13,0.00,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240626
26/06/2024,6,6.2TD,P6,97.12,4.27,0.00,0.000,0.168,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240626
26/06/2024,7,6.2TD,P6,109.59,1.36,1.04,0.000,0.161,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240626
26/06/2024,8,6.2TD,P6,130.00,7.83,0.94,0.000,0.158,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240626
26/06/2024,9,6.2TD,P2,115.45,6.73,0.89,0.154,0.147,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240626
26/06/2024,10,6.2TD,P2,101.76,7.46,0.87,0.154,0.143,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240626
26/06/2024,11,6.2TD,P1,90.98,3.70,0.85,0.926,0.144,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240626
26/06/2024,12,6.2TD,P1,85.99,4.07,0.83,0.926,0.144,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240626
26/06/2024,13,6.2TD,P1,79.41,2.86,0.82,0.926,0.146,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240626
26/06/2024,14,6.2TD,P1,77.24,3.35,0.80,0.926,0.144,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240626
26/06/2024,15,6.2TD,P2,73.65,2.90,0.81,0.154,0.144,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240626
26/06/2024,16,6.2TD,P2,60.00,2.38,0.83,0.154,0.146,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240626
26/06/2024,17,6.2TD,P2,61.00,2.93,0.84,0.154,0.147,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240626
26/06/2024,18,6.2TD,P2,82.01,3.39,0.84,0.154,0.150,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240626
26/06/2024,19,6.2TD,P1,91.22,6.00,0.85,0.926,0.152,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240626
26/06/2024,20,6.2TD,P1,104.55,9.26,0.85,0.926,0.153,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240626
26/06/2024,21,6.2TD,P1,116.05,6.57,0.85,0.926,0.153,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240626
26/06/2024,22,6.2TD,P1,137.18,2.02,0.86,0.926,0.154,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240626
26/06/2024,23,6.2TD,P2,118.98,0.67,0.89,0.154,0.158,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240626
26/06/2024,24,6.2TD,P2,110.00,1.16,0.97,0.154,0.157,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240626
