Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
29/06/2024,1,6.2TD,P6,90.00,2.82,1.00,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,2,6.2TD,P6,71.60,3.66,1.06,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,3,6.2TD,P6,47.50,3.13,1.10,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,4,6.2TD,P6,47.50,4.00,0.00,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,5,6.2TD,P6,47.29,4.12,0.00,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,6,6.2TD,P6,47.01,3.16,0.00,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,7,6.2TD,P6,47.29,3.47,0.00,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,8,6.2TD,P6,50.20,8.36,0.00,0.000,0.162,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,9,6.2TD,P6,47.29,7.70,0.00,0.000,0.149,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,10,6.2TD,P6,46.62,7.71,0.00,0.000,0.145,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,11,6.2TD,P6,45.06,2.25,0.00,0.000,0.145,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,12,6.2TD,P6,35.02,1.61,0.00,0.000,0.144,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,13,6.2TD,P6,35.01,1.55,0.00,0.000,0.145,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,14,6.2TD,P6,35.00,1.52,0.00,0.000,0.142,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,15,6.2TD,P6,10.00,0.51,0.00,0.000,0.142,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,16,6.2TD,P6,1.50,0.22,0.00,0.000,0.147,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,17,6.2TD,P6,12.76,0.75,0.00,0.000,0.153,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,18,6.2TD,P6,31.86,1.70,0.00,0.000,0.161,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,19,6.2TD,P6,35.02,3.76,0.00,0.000,0.165,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,20,6.2TD,P6,46.60,7.35,0.00,0.000,0.174,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,21,6.2TD,P6,73.37,7.99,0.00,0.000,0.181,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,22,6.2TD,P6,102.36,0.62,0.97,0.000,0.184,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,23,6.2TD,P6,106.08,0.96,0.98,0.000,0.183,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
29/06/2024,24,6.2TD,P6,100.94,0.67,1.05,0.000,0.182,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240629
