Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
07/08/2024,1,6.2TD,P6,107.22,0.42,0.91,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240807
07/08/2024,2,6.2TD,P6,107.22,0.62,0.97,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240807
07/08/2024,3,6.2TD,P6,107.21,0.65,1.03,0.000,0.170,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240807
07/08/2024,4,6.2TD,P6,107.21,0.68,0.00,0.000,0.170,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240807
07/08/2024,5,6.2TD,P6,95.00,1.17,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240807
07/08/2024,6,6.2TD,P6,102.44,0.69,0.00,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240807
07/08/2024,7,6.2TD,P6,105.00,0.65,1.02,0.000,0.164,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240807
07/08/2024,8,6.2TD,P6,115.10,0.41,0.94,0.000,0.162,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240807
07/08/2024,9,6.2TD,P2,102.44,5.83,0.90,0.154,0.149,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240807
07/08/2024,10,6.2TD,P2,87.97,4.17,0.86,0.154,0.141,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240807
07/08/2024,11,6.2TD,P1,78.70,4.20,0.82,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240807
07/08/2024,12,6.2TD,P1,79.60,2.13,0.79,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240807
07/08/2024,13,6.2TD,P1,81.10,2.18,0.76,0.926,0.152,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240807
07/08/2024,14,6.2TD,P1,82.00,2.07,0.74,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240807
07/08/2024,15,6.2TD,P2,82.49,2.03,0.74,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240807
07/08/2024,16,6.2TD,P2,79.60,2.03,0.75,0.154,0.150,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240807
07/08/2024,17,6.2TD,P2,79.60,2.11,0.75,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240807
07/08/2024,18,6.2TD,P2,82.00,2.10,0.75,0.154,0.155,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240807
07/08/2024,19,6.2TD,P1,84.23,3.92,0.76,0.926,0.156,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240807
07/08/2024,20,6.2TD,P1,89.00,4.27,0.77,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240807
07/08/2024,21,6.2TD,P1,116.20,2.05,0.78,0.926,0.161,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240807
07/08/2024,22,6.2TD,P1,128.90,0.49,0.77,0.926,0.161,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240807
07/08/2024,23,6.2TD,P2,122.42,0.46,0.80,0.154,0.166,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240807
07/08/2024,24,6.2TD,P2,115.58,0.43,0.86,0.154,0.164,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240807
