Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
01/11/2024,1,6.2TD,P6,86.48,1.38,1.15,0.000,0.203,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,2,6.2TD,P6,81.71,1.73,1.21,0.000,0.212,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,3,6.2TD,P6,75.00,2.10,1.26,0.000,0.216,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,4,6.2TD,P6,70.70,2.31,0.00,0.000,0.221,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,5,6.2TD,P6,70.68,2.37,0.00,0.000,0.218,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,6,6.2TD,P6,71.66,2.33,0.00,0.000,0.215,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,7,6.2TD,P6,73.84,2.18,0.00,0.000,0.211,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,8,6.2TD,P6,78.00,1.89,0.00,0.000,0.204,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,9,6.2TD,P6,73.09,3.50,0.00,0.000,0.189,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,10,6.2TD,P6,70.00,3.25,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,11,6.2TD,P6,66.71,3.58,0.00,0.000,0.160,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,12,6.2TD,P6,47.80,3.38,0.00,0.000,0.159,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,13,6.2TD,P6,49.99,2.77,0.00,0.000,0.160,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,14,6.2TD,P6,50.24,3.06,0.00,0.000,0.160,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,15,6.2TD,P6,60.00,2.86,0.00,0.000,0.161,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,16,6.2TD,P6,70.43,5.18,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,17,6.2TD,P6,83.76,4.62,0.00,0.000,0.177,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,18,6.2TD,P6,105.48,2.16,0.00,0.000,0.185,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,19,6.2TD,P6,125.88,1.63,0.00,0.000,0.186,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,20,6.2TD,P6,120.01,0.82,0.00,0.000,0.187,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,21,6.2TD,P6,119.70,0.83,0.00,0.000,0.185,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,22,6.2TD,P6,110.75,0.59,0.99,0.000,0.186,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,23,6.2TD,P6,101.09,0.65,1.06,0.000,0.190,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
01/11/2024,24,6.2TD,P6,95.65,1.18,1.15,0.000,0.198,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241101
