Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
07/01/2024,1,6.2TD,P6,105.230,5.66,2.64,0.000,0.253,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,2,6.2TD,P6,101.525,6.83,3.13,0.000,0.261,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,3,6.2TD,P6,99.565,7.44,3.65,0.000,0.273,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,4,6.2TD,P6,97.210,7.96,4.00,0.000,0.278,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,5,6.2TD,P6,96.124,8.20,4.17,0.000,0.280,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,6,6.2TD,P6,96.185,8.17,4.07,0.000,0.278,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,7,6.2TD,P6,98.256,7.75,3.96,0.000,0.274,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,8,6.2TD,P6,99.373,7.22,2.75,0.000,0.263,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,9,6.2TD,P6,102.835,6.61,2.86,0.000,0.251,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,10,6.2TD,P6,106.997,7.50,3.08,0.000,0.231,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,11,6.2TD,P6,80.601,3.64,4.23,0.000,0.211,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,12,6.2TD,P6,74.276,3.72,3.14,0.000,0.205,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,13,6.2TD,P6,68.875,3.87,2.87,0.000,0.203,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,14,6.2TD,P6,69.982,3.78,2.94,0.000,0.201,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,15,6.2TD,P6,68.124,3.80,2.80,0.000,0.202,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,16,6.2TD,P6,64.672,4.08,3.38,0.000,0.214,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,17,6.2TD,P6,80.002,3.66,4.73,0.000,0.223,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,18,6.2TD,P6,108.256,2.70,1.66,0.000,0.230,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,19,6.2TD,P6,119.586,2.21,0.51,0.000,0.230,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,20,6.2TD,P6,118.246,2.08,0.54,0.000,0.230,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,21,6.2TD,P6,114.043,0.99,0.62,0.000,0.229,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,22,6.2TD,P6,110.327,1.06,0.68,0.000,0.228,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,23,6.2TD,P6,106.449,1.26,1.42,0.000,0.231,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
07/01/2024,24,6.2TD,P6,99.941,1.52,1.87,0.000,0.236,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240107
