Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
20/08/2024,1,6.2TD,P6,119.81,1.09,0.95,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240820
20/08/2024,2,6.2TD,P6,113.20,2.00,1.00,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240820
20/08/2024,3,6.2TD,P6,119.88,2.91,1.05,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240820
20/08/2024,4,6.2TD,P6,117.78,3.47,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240820
20/08/2024,5,6.2TD,P6,117.08,3.58,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240820
20/08/2024,6,6.2TD,P6,115.00,2.94,0.00,0.000,0.165,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240820
20/08/2024,7,6.2TD,P6,120.78,1.74,1.04,0.000,0.162,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240820
20/08/2024,8,6.2TD,P6,125.08,1.01,0.98,0.000,0.161,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240820
20/08/2024,9,6.2TD,P2,120.78,13.04,0.93,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240820
20/08/2024,10,6.2TD,P2,96.76,6.93,0.87,0.154,0.141,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240820
20/08/2024,11,6.2TD,P1,71.50,4.10,0.82,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240820
20/08/2024,12,6.2TD,P1,63.37,1.78,0.81,0.926,0.150,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240820
20/08/2024,13,6.2TD,P1,65.16,1.81,0.78,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240820
20/08/2024,14,6.2TD,P1,68.14,1.69,0.76,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240820
20/08/2024,15,6.2TD,P2,65.16,1.75,0.75,0.154,0.149,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240820
20/08/2024,16,6.2TD,P2,63.10,1.83,0.76,0.154,0.147,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240820
20/08/2024,17,6.2TD,P2,60.00,1.97,0.76,0.154,0.148,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240820
20/08/2024,18,6.2TD,P2,61.99,1.88,0.76,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240820
20/08/2024,19,6.2TD,P1,63.37,3.90,0.77,0.926,0.152,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240820
20/08/2024,20,6.2TD,P1,95.00,3.69,0.79,0.926,0.156,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240820
20/08/2024,21,6.2TD,P1,110.00,3.46,0.82,0.926,0.158,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240820
20/08/2024,22,6.2TD,P1,121.50,0.62,0.81,0.926,0.158,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240820
20/08/2024,23,6.2TD,P2,113.86,0.38,0.85,0.154,0.163,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240820
20/08/2024,24,6.2TD,P2,106.64,1.47,0.90,0.154,0.160,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240820
