Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
16/01/2024,1,6.2TD,P6,101.694,1.71,3.10,0.000,0.240,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,2,6.2TD,P6,99.156,2.00,3.34,0.000,0.250,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,3,6.2TD,P6,95.979,2.42,2.18,0.000,0.257,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,4,6.2TD,P6,93.674,3.28,2.34,0.000,0.262,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,5,6.2TD,P6,93.441,3.31,2.36,0.000,0.263,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,6,6.2TD,P6,95.126,3.28,2.19,0.000,0.258,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,7,6.2TD,P6,102.862,2.51,1.35,0.000,0.239,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,8,6.2TD,P6,112.923,0.85,1.54,0.000,0.219,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240116
16/01/2024,9,6.2TD,P2,138.616,0.30,1.23,0.178,0.205,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,10,6.2TD,P2,132.383,0.46,1.18,0.178,0.195,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,11,6.2TD,P1,113.317,0.88,1.81,1.068,0.187,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,12,6.2TD,P1,105.530,1.12,1.71,1.068,0.185,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,13,6.2TD,P1,106.870,0.99,1.65,1.068,0.182,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,14,6.2TD,P1,103.703,0.92,1.95,1.068,0.180,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,15,6.2TD,P2,103.388,0.90,1.97,0.178,0.181,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,16,6.2TD,P2,102.170,0.96,2.92,0.178,0.188,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,17,6.2TD,P2,99.164,0.83,3.08,0.178,0.195,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,18,6.2TD,P2,102.200,0.78,2.90,0.178,0.202,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,19,6.2TD,P1,102.982,0.88,1.69,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,20,6.2TD,P1,113.906,1.20,1.78,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,21,6.2TD,P1,114.819,1.06,2.55,1.068,0.208,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,22,6.2TD,P1,103.652,1.27,2.24,1.068,0.210,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240116
16/01/2024,23,6.2TD,P2,90.159,1.00,2.78,0.178,0.215,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240116
16/01/2024,24,6.2TD,P2,73.337,0.40,2.57,0.178,0.220,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240116
