Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
27/02/2024,1,6.2TD,P6,36.883,6.39,1.45,0.000,0.229,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240227
27/02/2024,2,6.2TD,P6,36.863,6.81,2.47,0.000,0.240,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240227
27/02/2024,3,6.2TD,P6,36.386,7.11,2.62,0.000,0.244,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240227
27/02/2024,4,6.2TD,P6,35.442,7.24,2.66,0.000,0.248,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240227
27/02/2024,5,6.2TD,P6,35.462,7.25,2.66,0.000,0.246,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240227
27/02/2024,6,6.2TD,P6,34.386,7.03,1.82,0.000,0.240,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240227
27/02/2024,7,6.2TD,P6,37.137,6.27,1.27,0.000,0.221,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240227
27/02/2024,8,6.2TD,P6,34.721,3.40,0.81,0.000,0.209,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240227
27/02/2024,9,6.2TD,P2,36.288,3.55,1.72,0.154,0.197,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240227
27/02/2024,10,6.2TD,P2,36.502,4.99,1.99,0.154,0.191,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240227
27/02/2024,11,6.2TD,P1,36.432,6.55,2.27,0.926,0.187,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240227
27/02/2024,12,6.2TD,P1,35.356,6.59,1.78,0.926,0.191,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240227
27/02/2024,13,6.2TD,P1,35.519,6.66,1.85,0.926,0.185,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240227
27/02/2024,14,6.2TD,P1,35.509,6.66,1.85,0.926,0.183,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240227
27/02/2024,15,6.2TD,P2,34.776,6.68,1.87,0.154,0.185,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240227
27/02/2024,16,6.2TD,P2,35.202,6.80,2.15,0.154,0.190,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240227
27/02/2024,17,6.2TD,P2,36.146,6.88,2.42,0.154,0.191,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240227
27/02/2024,18,6.2TD,P2,36.816,6.15,2.39,0.154,0.193,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240227
27/02/2024,19,6.2TD,P1,34.930,2.99,0.41,0.926,0.191,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240227
27/02/2024,20,6.2TD,P1,40.270,2.69,0.54,0.926,0.195,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240227
27/02/2024,21,6.2TD,P1,54.727,1.68,0.95,0.926,0.195,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240227
27/02/2024,22,6.2TD,P1,43.752,2.02,0.67,0.926,0.194,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240227
27/02/2024,23,6.2TD,P2,35.588,2.31,0.44,0.154,0.199,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240227
27/02/2024,24,6.2TD,P2,36.146,2.61,1.31,0.154,0.205,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240227
