Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
12/11/2024,1,6.2TD,P6,65.00,3.48,1.05,0.000,0.214,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241112
12/11/2024,2,6.2TD,P6,49.97,3.55,1.10,0.000,0.229,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241112
12/11/2024,3,6.2TD,P6,49.78,4.02,1.14,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241112
12/11/2024,4,6.2TD,P6,45.38,4.03,0.00,0.000,0.233,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241112
12/11/2024,5,6.2TD,P6,31.24,4.65,0.00,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241112
12/11/2024,6,6.2TD,P6,49.84,3.92,0.00,0.000,0.230,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241112
12/11/2024,7,6.2TD,P6,70.20,3.45,1.00,0.000,0.208,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241112
12/11/2024,8,6.2TD,P6,102.66,3.36,0.89,0.000,0.192,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241112
12/11/2024,9,6.2TD,P2,102.67,5.32,0.85,0.154,0.189,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241112
12/11/2024,10,6.2TD,P2,69.98,5.90,0.83,0.154,0.170,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241112
12/11/2024,11,6.2TD,P1,4.31,1.04,0.82,0.926,0.165,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241112
12/11/2024,12,6.2TD,P1,3.32,0.67,0.83,0.926,0.164,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241112
12/11/2024,13,6.2TD,P1,3.32,0.52,0.83,0.926,0.163,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241112
12/11/2024,14,6.2TD,P1,3.32,0.52,0.83,0.926,0.162,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241112
12/11/2024,15,6.2TD,P2,3.32,0.51,0.83,0.154,0.167,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241112
12/11/2024,16,6.2TD,P2,3.32,0.67,0.84,0.154,0.173,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241112
12/11/2024,17,6.2TD,P2,49.84,3.27,0.86,0.154,0.175,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241112
12/11/2024,18,6.2TD,P2,102.67,2.30,0.88,0.154,0.179,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241112
12/11/2024,19,6.2TD,P1,115.06,1.71,0.83,0.926,0.179,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241112
12/11/2024,20,6.2TD,P1,120.76,1.02,0.81,0.926,0.183,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241112
12/11/2024,21,6.2TD,P1,128.86,0.58,0.80,0.926,0.186,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241112
12/11/2024,22,6.2TD,P1,120.28,0.98,0.82,0.926,0.191,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241112
12/11/2024,23,6.2TD,P2,119.92,1.15,0.91,0.154,0.201,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241112
12/11/2024,24,6.2TD,P2,113.87,1.38,1.00,0.154,0.213,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241112
