Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
07/03/2024,1,6.2TD,P6,46.941,6.49,0.83,0.000,0.212,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240307
07/03/2024,2,6.2TD,P6,39.672,8.08,1.35,0.000,0.218,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240307
07/03/2024,3,6.2TD,P6,39.784,9.19,1.52,0.000,0.223,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240307
07/03/2024,4,6.2TD,P6,38.555,9.35,1.58,0.000,0.225,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240307
07/03/2024,5,6.2TD,P6,38.626,9.39,1.58,0.000,0.224,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240307
07/03/2024,6,6.2TD,P6,38.312,9.10,1.53,0.000,0.221,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240307
07/03/2024,7,6.2TD,P6,38.961,7.94,0.84,0.000,0.205,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240307
07/03/2024,8,6.2TD,P6,47.032,6.64,0.68,0.000,0.192,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240307
07/03/2024,9,6.2TD,P2,49.229,5.51,1.07,0.154,0.183,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240307
07/03/2024,10,6.2TD,P2,38.519,6.04,1.34,0.154,0.167,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240307
07/03/2024,11,6.2TD,P1,38.704,6.15,2.45,0.926,0.167,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240307
07/03/2024,12,6.2TD,P1,37.698,6.88,1.44,0.926,0.168,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240307
07/03/2024,13,6.2TD,P1,36.866,7.17,1.52,0.926,0.167,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240307
07/03/2024,14,6.2TD,P1,35.678,7.42,1.54,0.926,0.163,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240307
07/03/2024,15,6.2TD,P2,34.976,7.47,1.55,0.154,0.168,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240307
07/03/2024,16,6.2TD,P2,35.067,7.40,1.66,0.154,0.174,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240307
07/03/2024,17,6.2TD,P2,36.580,7.72,2.48,0.154,0.178,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240307
07/03/2024,18,6.2TD,P2,39.534,7.28,3.33,0.154,0.181,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240307
07/03/2024,19,6.2TD,P1,40.643,6.91,1.77,0.926,0.176,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240307
07/03/2024,20,6.2TD,P1,57.749,5.99,0.90,0.926,0.184,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240307
07/03/2024,21,6.2TD,P1,66.714,4.52,0.89,0.926,0.187,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240307
07/03/2024,22,6.2TD,P1,62.338,4.96,0.91,0.926,0.189,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240307
07/03/2024,23,6.2TD,P2,47.544,5.39,0.56,0.154,0.202,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240307
07/03/2024,24,6.2TD,P2,37.554,5.55,1.17,0.154,0.207,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240307
