Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
28/07/2024,1,6.2TD,P6,108.33,0.47,0.96,0.000,0.185,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,2,6.2TD,P6,105.25,1.40,0.00,0.000,0.183,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,3,6.2TD,P6,98.88,2.35,0.00,0.000,0.180,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,4,6.2TD,P6,101.87,2.34,0.00,0.000,0.181,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,5,6.2TD,P6,101.87,2.41,0.00,0.000,0.179,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,6,6.2TD,P6,102.87,2.41,0.00,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,7,6.2TD,P6,104.07,1.92,0.00,0.000,0.175,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,8,6.2TD,P6,103.87,2.25,0.00,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,9,6.2TD,P6,70.00,7.67,0.00,0.000,0.164,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,10,6.2TD,P6,50.00,6.53,0.00,0.000,0.156,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,11,6.2TD,P6,0.44,0.75,0.00,0.000,0.152,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,12,6.2TD,P6,0.00,0.13,0.00,0.000,0.152,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,13,6.2TD,P6,0.00,0.12,0.00,0.000,0.154,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,14,6.2TD,P6,0.00,0.11,0.00,0.000,0.151,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,15,6.2TD,P6,0.00,0.12,0.00,0.000,0.150,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,16,6.2TD,P6,0.00,0.12,0.00,0.000,0.151,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,17,6.2TD,P6,0.00,0.12,0.00,0.000,0.152,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,18,6.2TD,P6,0.15,0.14,0.00,0.000,0.158,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,19,6.2TD,P6,41.26,2.74,0.00,0.000,0.164,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,20,6.2TD,P6,66.84,5.66,0.00,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,21,6.2TD,P6,105.47,5.89,0.00,0.000,0.176,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,22,6.2TD,P6,115.98,0.29,0.88,0.000,0.177,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,23,6.2TD,P6,125.50,0.92,0.86,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
28/07/2024,24,6.2TD,P6,117.20,0.36,0.92,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240728
