Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
16/09/2024,1,6.2TD,P6,30.00,2.35,1.09,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240916
16/09/2024,2,6.2TD,P6,13.03,3.27,0.00,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240916
16/09/2024,3,6.2TD,P6,15.00,3.41,0.00,0.000,0.182,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240916
16/09/2024,4,6.2TD,P6,11.85,3.60,0.00,0.000,0.182,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240916
16/09/2024,5,6.2TD,P6,6.00,3.84,0.00,0.000,0.184,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240916
16/09/2024,6,6.2TD,P6,10.15,3.56,0.00,0.000,0.177,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240916
16/09/2024,7,6.2TD,P6,41.10,1.90,1.07,0.000,0.160,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240916
16/09/2024,8,6.2TD,P6,60.00,1.37,0.95,0.000,0.150,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240916
16/09/2024,9,6.2TD,P2,60.00,4.00,0.90,0.154,0.147,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240916
16/09/2024,10,6.2TD,P2,45.10,2.78,0.87,0.154,0.138,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240916
16/09/2024,11,6.2TD,P1,3.32,0.43,0.86,0.926,0.136,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240916
16/09/2024,12,6.2TD,P1,0.00,0.04,0.87,0.926,0.139,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240916
16/09/2024,13,6.2TD,P1,0.00,0.05,0.86,0.926,0.137,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240916
16/09/2024,14,6.2TD,P1,0.00,0.04,0.85,0.926,0.130,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240916
16/09/2024,15,6.2TD,P2,0.00,0.04,0.86,0.154,0.131,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240916
16/09/2024,16,6.2TD,P2,0.00,0.04,0.88,0.154,0.135,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240916
16/09/2024,17,6.2TD,P2,0.00,0.05,0.88,0.154,0.140,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240916
16/09/2024,18,6.2TD,P2,0.06,0.23,0.86,0.154,0.141,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240916
16/09/2024,19,6.2TD,P1,29.68,1.97,0.84,0.926,0.145,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240916
16/09/2024,20,6.2TD,P1,60.98,2.93,0.84,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240916
16/09/2024,21,6.2TD,P1,88.40,0.50,0.82,0.926,0.142,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240916
16/09/2024,22,6.2TD,P1,81.82,0.67,0.82,0.926,0.141,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240916
16/09/2024,23,6.2TD,P2,55.92,0.56,0.89,0.154,0.148,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240916
16/09/2024,24,6.2TD,P2,40.06,1.69,0.96,0.154,0.155,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240916
