Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
08/12/2024,1,6.2TD,P6,18.64,3.85,1.08,0.000,0.235,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,2,6.2TD,P6,13.90,4.00,0.00,0.000,0.245,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,3,6.2TD,P6,8.19,4.45,0.00,0.000,0.251,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,4,6.2TD,P6,3.60,4.65,0.00,0.000,0.256,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,5,6.2TD,P6,3.32,4.72,0.00,0.000,0.257,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,6,6.2TD,P6,3.32,4.71,0.00,0.000,0.254,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,7,6.2TD,P6,3.32,4.34,0.00,0.000,0.244,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,8,6.2TD,P6,5.00,4.11,0.00,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,9,6.2TD,P6,5.00,23.81,0.00,0.000,0.227,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,10,6.2TD,P6,3.32,18.99,0.00,0.000,0.215,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,11,6.2TD,P6,3.04,2.88,0.00,0.000,0.202,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,12,6.2TD,P6,0.44,0.57,0.00,0.000,0.197,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,13,6.2TD,P6,0.44,0.55,0.00,0.000,0.199,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,14,6.2TD,P6,0.44,0.55,0.00,0.000,0.198,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,15,6.2TD,P6,0.44,0.46,0.00,0.000,0.202,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,16,6.2TD,P6,0.44,1.65,0.00,0.000,0.212,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,17,6.2TD,P6,3.32,16.40,0.00,0.000,0.215,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,18,6.2TD,P6,41.24,19.72,0.00,0.000,0.218,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,19,6.2TD,P6,74.97,5.79,0.00,0.000,0.215,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,20,6.2TD,P6,72.50,5.92,0.00,0.000,0.219,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,21,6.2TD,P6,71.68,3.84,0.00,0.000,0.220,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,22,6.2TD,P6,72.40,2.65,0.87,0.000,0.219,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,23,6.2TD,P6,68.50,3.57,0.93,0.000,0.223,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
08/12/2024,24,6.2TD,P6,55.06,3.85,1.02,0.000,0.229,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241208
