Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
28/06/2024,1,6.2TD,P6,99.00,2.95,0.99,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240628
28/06/2024,2,6.2TD,P6,100.00,5.00,1.04,0.000,0.171,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240628
28/06/2024,3,6.2TD,P6,98.60,5.11,1.08,0.000,0.172,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240628
28/06/2024,4,6.2TD,P6,94.04,5.33,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240628
28/06/2024,5,6.2TD,P6,93.40,5.26,0.00,0.000,0.168,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240628
28/06/2024,6,6.2TD,P6,95.81,5.69,0.00,0.000,0.167,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240628
28/06/2024,7,6.2TD,P6,99.90,3.80,1.04,0.000,0.161,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240628
28/06/2024,8,6.2TD,P6,100.16,8.21,0.95,0.000,0.160,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240628
28/06/2024,9,6.2TD,P2,103.50,8.66,0.90,0.154,0.147,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240628
28/06/2024,10,6.2TD,P2,98.60,8.47,0.87,0.154,0.140,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240628
28/06/2024,11,6.2TD,P1,92.00,2.87,0.85,0.926,0.146,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240628
28/06/2024,12,6.2TD,P1,76.10,2.95,0.84,0.926,0.148,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240628
28/06/2024,13,6.2TD,P1,59.99,2.60,0.82,0.926,0.147,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240628
28/06/2024,14,6.2TD,P1,47.01,1.84,0.82,0.926,0.143,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240628
28/06/2024,15,6.2TD,P2,45.77,1.78,0.83,0.154,0.143,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240628
28/06/2024,16,6.2TD,P2,40.00,1.57,0.85,0.154,0.145,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240628
28/06/2024,17,6.2TD,P2,35.02,1.47,0.86,0.154,0.147,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240628
28/06/2024,18,6.2TD,P2,35.02,1.67,0.86,0.154,0.148,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240628
28/06/2024,19,6.2TD,P1,48.64,3.84,0.87,0.926,0.148,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240628
28/06/2024,20,6.2TD,P1,88.50,7.43,0.86,0.926,0.153,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240628
28/06/2024,21,6.2TD,P1,94.04,5.57,0.86,0.926,0.160,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240628
28/06/2024,22,6.2TD,P1,105.42,0.62,0.88,0.926,0.160,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240628
28/06/2024,23,6.2TD,P2,113.30,1.02,0.91,0.154,0.165,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240628
28/06/2024,24,6.2TD,P2,105.18,0.92,0.98,0.154,0.164,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240628
