Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
05/04/2024,1,6.2TD,P6,0.44,2.34,1.06,0.000,0.191,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240405
05/04/2024,2,6.2TD,P6,0.48,1.76,1.13,0.000,0.197,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240405
05/04/2024,3,6.2TD,P6,0.01,1.88,1.18,0.000,0.201,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240405
05/04/2024,4,6.2TD,P6,0.00,1.58,0.00,0.000,0.202,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240405
05/04/2024,5,6.2TD,P6,0.00,1.39,0.00,0.000,0.202,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240405
05/04/2024,6,6.2TD,P6,0.00,1.47,0.00,0.000,0.198,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240405
05/04/2024,7,6.2TD,P6,0.40,2.35,1.05,0.000,0.189,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240405
05/04/2024,8,6.2TD,P6,3.25,2.14,0.93,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240405
05/04/2024,9,6.2TD,P2,2.97,2.89,0.88,0.154,0.191,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240405
05/04/2024,10,6.2TD,P2,0.00,5.03,0.87,0.154,0.155,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240405
05/04/2024,11,6.2TD,P1,0.00,2.38,0.88,0.926,0.157,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240405
05/04/2024,12,6.2TD,P1,0.00,1.03,0.89,0.926,0.153,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240405
05/04/2024,13,6.2TD,P1,0.00,1.49,0.90,0.926,0.152,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240405
05/04/2024,14,6.2TD,P1,0.00,1.35,0.89,0.926,0.148,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240405
05/04/2024,15,6.2TD,P2,-0.01,1.37,0.91,0.154,0.167,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240405
05/04/2024,16,6.2TD,P2,-0.01,1.42,0.94,0.154,0.173,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240405
05/04/2024,17,6.2TD,P2,0.00,1.35,0.95,0.154,0.179,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240405
05/04/2024,18,6.2TD,P2,0.00,2.11,0.96,0.154,0.186,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240405
05/04/2024,19,6.2TD,P1,0.00,2.40,0.95,0.926,0.170,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240405
05/04/2024,20,6.2TD,P1,0.00,2.67,0.91,0.926,0.176,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240405
05/04/2024,21,6.2TD,P1,0.02,2.39,0.87,0.926,0.181,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240405
05/04/2024,22,6.2TD,P1,2.00,2.24,0.86,0.926,0.180,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240405
05/04/2024,23,6.2TD,P2,1.00,1.07,0.93,0.154,0.210,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240405
05/04/2024,24,6.2TD,P2,0.00,1.17,1.01,0.154,0.219,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240405
