Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
15/11/2024,1,6.2TD,P6,111.60,1.56,1.05,0.000,0.217,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,2,6.2TD,P6,107.31,1.05,1.12,0.000,0.223,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,3,6.2TD,P6,107.43,1.08,1.17,0.000,0.230,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,4,6.2TD,P6,104.05,1.24,0.00,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,5,6.2TD,P6,104.81,1.22,0.00,0.000,0.232,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,6,6.2TD,P6,109.55,1.01,0.00,0.000,0.223,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,7,6.2TD,P6,130.98,0.84,1.05,0.000,0.203,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,8,6.2TD,P6,141.66,1.64,0.93,0.000,0.189,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,9,6.2TD,P2,147.22,1.86,0.87,0.154,0.184,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,10,6.2TD,P2,138.36,1.82,0.86,0.154,0.165,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,11,6.2TD,P1,131.25,1.14,0.86,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,12,6.2TD,P1,125.60,0.95,0.86,0.926,0.159,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,13,6.2TD,P1,120.47,0.70,0.86,0.926,0.158,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,14,6.2TD,P1,119.54,0.69,0.85,0.926,0.158,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,15,6.2TD,P2,120.00,0.70,0.86,0.154,0.163,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,16,6.2TD,P2,119.55,3.98,0.89,0.154,0.171,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,17,6.2TD,P2,128.70,2.17,0.90,0.154,0.175,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,18,6.2TD,P2,139.68,4.29,0.89,0.154,0.185,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,19,6.2TD,P1,138.66,0.94,0.85,0.926,0.189,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,20,6.2TD,P1,134.05,0.67,0.83,0.926,0.192,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,21,6.2TD,P1,133.85,0.66,0.83,0.926,0.195,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,22,6.2TD,P1,134.19,0.70,0.86,0.926,0.198,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,23,6.2TD,P2,126.69,1.08,0.94,0.154,0.209,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,24,6.2TD,P2,114.08,2.65,1.02,0.154,0.218,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20241115
