Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
10/04/2024,1,6.2TD,P6,4.21,0.81,1.10,0.000,0.192,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240410
10/04/2024,2,6.2TD,P6,3.25,0.75,1.17,0.000,0.194,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240410
10/04/2024,3,6.2TD,P6,1.00,0.79,1.23,0.000,0.195,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240410
10/04/2024,4,6.2TD,P6,0.44,0.80,0.00,0.000,0.197,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240410
10/04/2024,5,6.2TD,P6,0.35,0.81,0.00,0.000,0.199,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240410
10/04/2024,6,6.2TD,P6,1.00,0.78,0.00,0.000,0.195,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240410
10/04/2024,7,6.2TD,P6,2.17,0.69,1.08,0.000,0.182,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240410
10/04/2024,8,6.2TD,P6,35.00,1.26,0.93,0.000,0.170,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240410
10/04/2024,9,6.2TD,P2,7.68,1.55,0.89,0.154,0.186,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240410
10/04/2024,10,6.2TD,P2,0.00,2.17,0.89,0.154,0.152,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240410
10/04/2024,11,6.2TD,P1,-0.01,0.85,0.91,0.926,0.160,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240410
10/04/2024,12,6.2TD,P1,-0.03,0.60,0.93,0.926,0.163,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240410
10/04/2024,13,6.2TD,P1,-0.03,0.61,0.95,0.926,0.163,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240410
10/04/2024,14,6.2TD,P1,-0.03,0.61,0.95,0.926,0.156,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240410
10/04/2024,15,6.2TD,P2,-0.05,0.62,0.97,0.154,0.179,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240410
10/04/2024,16,6.2TD,P2,-0.05,0.48,0.99,0.154,0.186,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240410
10/04/2024,17,6.2TD,P2,-0.05,0.52,1.02,0.154,0.190,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240410
10/04/2024,18,6.2TD,P2,-0.05,0.72,1.00,0.154,0.191,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240410
10/04/2024,19,6.2TD,P1,-0.01,0.92,0.98,0.926,0.168,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240410
10/04/2024,20,6.2TD,P1,0.00,1.39,0.93,0.926,0.166,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240410
10/04/2024,21,6.2TD,P1,6.00,0.35,0.86,0.926,0.168,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240410
10/04/2024,22,6.2TD,P1,34.45,0.95,0.84,0.926,0.168,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240410
10/04/2024,23,6.2TD,P2,5.00,0.37,0.92,0.154,0.197,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240410
10/04/2024,24,6.2TD,P2,3.25,0.39,1.01,0.154,0.206,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240410
