Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
26/09/2024,1,6.2TD,P6,20.30,3.65,1.03,0.000,0.161,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240926
26/09/2024,2,6.2TD,P6,6.99,4.20,1.07,0.000,0.168,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240926
26/09/2024,3,6.2TD,P6,10.29,4.45,1.11,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240926
26/09/2024,4,6.2TD,P6,4.92,4.76,0.00,0.000,0.174,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240926
26/09/2024,5,6.2TD,P6,3.32,4.87,0.00,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240926
26/09/2024,6,6.2TD,P6,7.33,4.75,0.00,0.000,0.169,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240926
26/09/2024,7,6.2TD,P6,33.83,3.23,1.01,0.000,0.158,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240926
26/09/2024,8,6.2TD,P6,58.27,2.33,0.91,0.000,0.151,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240926
26/09/2024,9,6.2TD,P2,65.00,4.99,0.87,0.154,0.151,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240926
26/09/2024,10,6.2TD,P2,53.52,5.16,0.85,0.154,0.140,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240926
26/09/2024,11,6.2TD,P1,3.60,3.49,0.84,0.926,0.139,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240926
26/09/2024,12,6.2TD,P1,0.46,0.17,0.85,0.926,0.142,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240926
26/09/2024,13,6.2TD,P1,0.00,0.16,0.85,0.926,0.141,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240926
26/09/2024,14,6.2TD,P1,0.00,0.16,0.85,0.926,0.139,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240926
26/09/2024,15,6.2TD,P2,0.00,0.16,0.85,0.154,0.141,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240926
26/09/2024,16,6.2TD,P2,0.00,0.17,0.88,0.154,0.143,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240926
26/09/2024,17,6.2TD,P2,0.00,0.17,0.88,0.154,0.144,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240926
26/09/2024,18,6.2TD,P2,2.40,0.22,0.87,0.154,0.148,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240926
26/09/2024,19,6.2TD,P1,11.99,4.34,0.85,0.926,0.155,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240926
26/09/2024,20,6.2TD,P1,55.23,5.17,0.85,0.926,0.161,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240926
26/09/2024,21,6.2TD,P1,65.50,4.85,0.81,0.926,0.150,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240926
26/09/2024,22,6.2TD,P1,72.50,2.31,0.83,0.926,0.146,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240926
26/09/2024,23,6.2TD,P2,54.90,2.51,0.91,0.154,0.151,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240926
26/09/2024,24,6.2TD,P2,49.90,2.69,0.99,0.154,0.158,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240926
