Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
19/05/2024,1,6.2TD,P6,58.15,1.13,1.18,0.000,0.198,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,2,6.2TD,P6,53.85,1.56,0.00,0.000,0.200,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,3,6.2TD,P6,50.91,1.75,0.00,0.000,0.204,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,4,6.2TD,P6,49.98,2.38,0.00,0.000,0.205,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,5,6.2TD,P6,48.47,2.50,0.00,0.000,0.205,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,6,6.2TD,P6,39.90,2.82,0.00,0.000,0.205,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,7,6.2TD,P6,41.20,2.95,0.00,0.000,0.202,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,8,6.2TD,P6,49.19,6.73,0.00,0.000,0.199,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,9,6.2TD,P6,35.00,9.56,0.00,0.000,0.179,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,10,6.2TD,P6,6.69,7.12,0.00,0.000,0.162,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,11,6.2TD,P6,0.00,0.88,0.00,0.000,0.149,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,12,6.2TD,P6,0.00,0.87,0.00,0.000,0.148,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,13,6.2TD,P6,0.00,0.87,0.00,0.000,0.148,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,14,6.2TD,P6,0.00,0.85,0.00,0.000,0.144,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,15,6.2TD,P6,0.00,0.86,0.00,0.000,0.144,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,16,6.2TD,P6,-0.62,2.26,0.00,0.000,0.153,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,17,6.2TD,P6,-0.62,2.54,0.00,0.000,0.159,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,18,6.2TD,P6,0.00,0.92,0.00,0.000,0.163,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,19,6.2TD,P6,5.00,9.61,0.00,0.000,0.168,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,20,6.2TD,P6,20.80,8.20,0.00,0.000,0.173,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,21,6.2TD,P6,35.00,7.84,0.00,0.000,0.176,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,22,6.2TD,P6,51.86,1.20,0.99,0.000,0.174,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,23,6.2TD,P6,45.54,1.56,1.01,0.000,0.179,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
19/05/2024,24,6.2TD,P6,48.15,1.81,1.10,0.000,0.185,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240519
